time,open,high,low,close,Basis,Upper,Lower,EMA,Volume,Plot,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Histogram,MACD,Signal
2020-09-16T12:00:00-04:00,113.685,113.85,113.15,113.35,115.86625,118.6624383,113.0700617,115.0610657,559023,114.2709238,37.77548394,48.96371123,NaN,NaN,-0.383119179,-0.291132315,0.091986863
2020-09-16T13:00:00-04:00,113.34,113.56,112.76,113.36,115.74175,118.7438947,112.7396053,114.9064233,640893,114.2663691,37.86238636,47.28618583,NaN,NaN,-0.381276861,-0.384609213,-0.003332352
2020-09-16T14:00:00-04:00,113.43,114.59,113.02,113.28,115.61075,118.7968546,112.4246454,114.7585667,831337,114.2614373,37.41223489,45.42947649,NaN,NaN,-0.365210001,-0.459844853,-0.094634852
2020-09-16T15:00:00-04:00,113.3,113.45,112.05,112.05,115.33325,118.7373068,111.9291932,114.5123333,1723378,114.2503801,31.25873859,43.63654902,NaN,NaN,-0.413627652,-0.611669417,-0.198041765
2020-09-16T16:00:00-04:00,112.1,112.7,112.01,112.57,115.05175,118.3915244,111.7119756,114.3357576,90128,114.2419782,36.04776194,42.74023539,NaN,NaN,-0.387301158,-0.682168212,-0.294867055
2020-09-16T17:00:00-04:00,112.54,112.7,112.45,112.7,114.78375,117.9717006,111.5957994,114.1870524,23680,114.2342683,37.22520377,41.84926519,NaN,NaN,-0.339512712,-0.719257944,-0.379745232
2020-09-16T18:00:00-04:00,112.72,112.8,112.5,112.7,114.59425,117.8044732,111.3840268,114.0518658,33217,114.226597,37.22520377,40.98854828,NaN,NaN,-0.288299958,-0.74012018,-0.451820222
2020-09-16T19:00:00-04:00,112.7,112.8,112.6,112.8,114.36525,117.3963479,111.3341521,113.9380598,22023,114.219464,38.23962804,40.35102237,NaN,NaN,-0.23058671,-0.74005361,-0.509466899
2020-09-17T07:00:00-04:00,110.7,110.91,109.86,110.05,113.97375,117.1087219,110.8387781,113.5845998,8574,114.1986167,25.86245536,38.76794943,NaN,NaN,-0.353179291,-0.950941014,-0.597761722
2020-09-17T08:00:00-04:00,110.05,110.14,109.28,109.47,113.60775,117.0374329,110.1780671,113.2105453,23381,114.1749736,24.09133285,36.88966323,NaN,NaN,-0.44306827,-1.151597059,-0.70852879
2020-09-17T09:00:00-04:00,109.35,110.84,108.69,110.37,113.3595,116.9672887,109.7517113,112.9523139,1199054,114.1559487,31.8862715,35.76116572,NaN,NaN,-0.41228715,-1.223887727,-0.811600577
2020-09-17T10:00:00-04:00,110.35,111.52,109.8,110.9,113.127,116.73949,109.51451,112.7657399,1202898,114.139669,36.05087793,35.06331096,NaN,NaN,-0.330158797,-1.224299074,-0.894140276
2020-09-17T11:00:00-04:00,110.9,112.19,110.2,110.28,112.8675,116.5149477,109.2200523,112.5397636,940488,114.1203706,33.47260258,34.55882581,NaN,NaN,-0.292790113,-1.260127917,-0.967337805
2020-09-17T12:00:00-04:00,110.29,110.66,108.97,109.76,112.6015,116.3395651,108.8634349,112.2870578,1231112,114.0985688,31.44158264,33.98941173,NaN,NaN,-0.278385755,-1.315319998,-1.036934243
2020-09-17T13:00:00-04:00,109.72,110.45,109.38,109.9,112.3355,116.0474293,108.6235707,112.0700525,612846,114.0775759,32.62686236,33.62165304,NaN,NaN,-0.236375936,-1.332404164,-1.096028227
2020-09-17T14:00:00-04:00,109.9,110.48,109.11,109.42,112.0265,115.6272126,108.4257874,111.8291387,712412,114.0542881,30.66910419,33.10784717,NaN,NaN,-0.218293977,-1.368895699,-1.150601722
2020-09-17T15:00:00-04:00,109.47,110.65,108.96,110.34,111.7855,115.1526797,108.4183203,111.6937624,1612760,114.0357166,38.30977303,33.17195704,NaN,NaN,-0.126315158,-1.308495669,-1.182180511
2020-09-17T16:00:00-04:00,110.41,110.46,110.37,110.4,111.563,114.6687308,108.4572692,111.5761476,550,114.017538,38.78360074,33.70944719,NaN,NaN,-0.047436192,-1.241475752,-1.194039559
2020-09-17T17:00:00-04:00,110.13,110.13,110.13,110.13,111.375,114.3468513,108.4031487,111.4446797,100,113.9981003,37.39179817,33.80544978,NaN,NaN,-0.00185464,-1.196357859,-1.194503219
2020-09-17T19:00:00-04:00,110.65,110.65,110.65,110.65,111.224,114.0154899,108.4325101,111.3724361,300,113.9813598,41.72896847,34.12714726,NaN,NaN,0.07088746,-1.105893894,-1.176781354
2020-09-18T07:00:00-04:00,111.01,111.5,110.85,111.11,111.112,113.7275045,108.4964955,111.3485782,1030,113.967003,45.33651336,34.70652652,NaN,NaN,0.152849378,-0.985719631,-1.13856901
2020-09-18T08:00:00-04:00,110.6,110.97,110.23,110.79,110.9835,113.3886717,108.5783283,111.2977984,5143,113.951118,43.32698413,35.06990909,NaN,NaN,0.186167367,-0.9058598,-1.092027168
2020-09-18T09:00:00-04:00,111.15,111.49,109.03,109.43,110.791,113.041448,108.540552,111.1279986,854643,113.9285124,36.01964515,35.79542265,NaN,NaN,0.120455017,-0.941458397,-1.061913414
2020-09-18T10:00:00-04:00,109.42,110,108.07,108.18,110.5975,113.0390559,108.1559441,110.8599987,1374355,113.8997699,30.86678882,36.27938379,NaN,NaN,0.00286252,-1.058335264,-1.061197784
2020-09-18T11:00:00-04:00,108.19,108.425,107.22,108.15,110.3765,112.863613,107.889387,110.6136352,1358642,113.871021,30.75308027,36.19844156,NaN,NaN,-0.06323203,-1.140237821,-1.077005791
2020-09-18T12:00:00-04:00,108.14,108.5,106.53,106.96,110.0895,112.7561494,107.4228506,110.2814865,1371353,113.8364659,26.57160213,35.52135043,NaN,NaN,-0.167468249,-1.286341102,-1.118872853
2020-09-18T13:00:00-04:00,106.93,107.38,106.09,107.32,109.8205,112.4648636,107.1761364,110.0122605,1241160,113.8038836,29.68633748,35.25090292,NaN,NaN,-0.19084762,-1.357432379,-1.166584758
2020-09-18T14:00:00-04:00,107.28,107.73,106.77,107.62,109.5615,111.9940483,107.1289517,109.7947822,855915,113.7729642,32.26488082,35.30970994,NaN,NaN,-0.16571598,-1.373729733,-1.208013753
2020-09-18T15:00:00-04:00,107.61,108.1,106.615,106.67,109.3925,112.1178394,106.6671606,109.5107111,1795272,113.7374494,28.67834014,35.02767264,NaN,NaN,-0.190890399,-1.446626752,-1.255736353
2020-09-18T16:00:00-04:00,106.99,107.05,106.71,106.95,109.2665,112.1915523,106.3414477,109.2779192,3594,113.7035121,31.10901679,35.05909496,NaN,NaN,-0.167345193,-1.464917844,-1.297572651
2020-09-18T17:00:00-04:00,106.91,106.93,106.85,106.91,109.0935,112.1436297,106.0433703,109.0626538,500,113.6695445,30.94675825,34.53316534,NaN,NaN,-0.134537986,-1.465745134,-1.331207148
2020-09-21T07:00:00-04:00,105.1,105.26,103.43,104.7,108.7835,112.2658514,105.3011486,108.6660489,15654,113.6246968,23.61734375,33.44986127,NaN,NaN,-0.235823037,-1.625985944,-1.390162907
2020-09-21T08:00:00-04:00,104.52,104.66,103.66,104.46,108.4925,112.375627,104.609373,108.2836808,10430,113.5788733,22.98080762,32.4205048,NaN,NaN,-0.2895867,-1.752146283,-1.462559582
2020-09-21T09:00:00-04:00,104.38,107.84,103.11,107.39,108.374,112.2397853,104.5082147,108.2024371,1192427,113.547929,43.13200946,32.52072201,NaN,NaN,-0.107784478,-1.59729018,-1.489505702
2020-09-21T10:00:00-04:00,107.34,107.7,104.57,105.2,108.139,112.1729207,104.1050793,107.9294883,1388733,113.5061893,35.62855317,31.82729628,NaN,NaN,-0.114365272,-1.632462292,-1.51809702
2020-09-21T11:00:00-04:00,105.22,106.5,104.91,106.47,107.9915,112.0429702,103.9400298,107.7968076,732471,113.4710084,41.93677699,31.72799577,NaN,NaN,-0.017606135,-1.540104689,-1.522498554
2020-09-21T12:00:00-04:00,106.49,107.56,106.49,106.78,107.8135,111.7477256,103.8792744,107.7043705,732954,113.4375533,43.39495852,32.25480387,NaN,NaN,0.077627364,-1.425464349,-1.503091713
2020-09-21T13:00:00-04:00,106.8,107.8,106.3,107.11,107.649,111.4081057,103.8898943,107.6503368,670910,113.4059156,44.97903301,33.26282131,NaN,NaN,0.168011751,-1.293077024,-1.461088775
2020-09-21T14:00:00-04:00,107.09,107.44,106.47,107.33,107.509,111.0925396,103.9254604,107.6212153,561725,113.375536,46.06271779,34.35636685,NaN,NaN,0.243215834,-1.157068983,-1.400284816
2020-09-21T15:00:00-04:00,107.31,110.17,107.24,110.13,107.483,110.9815431,103.9844569,107.8492866,1969150,113.3593083,57.52826507,36.56755706,NaN,NaN,0.469058108,-0.813962181,-1.283020289
2020-09-21T16:00:00-04:00,110.21,110.55,109.9,110.23,107.439,110.7722021,104.1057979,108.0657151,5420,113.3436618,57.8726912,38.58086804,NaN,NaN,0.604101686,-0.527893181,-1.131994868
2020-09-21T17:00:00-04:00,110.03,110.03,109.74,109.98,107.3985,110.5842764,104.2127236,108.239741,1000,113.3268435,56.6361335,40.3216718,NaN,NaN,0.651442142,-0.31769219,-0.969134332
2020-09-21T18:00:00-04:00,109.98,109.98,109.98,109.98,107.426,110.6899816,104.1620184,108.3979464,100,113.3101092,56.6361335,42.31865704,NaN,NaN,0.655799961,-0.149384381,-0.805184342
2020-09-21T19:00:00-04:00,110.32,110.44,110.32,110.44,107.539,111.046939,104.031061,108.5835876,300,113.2957587,58.52713526,44.27709408,NaN,NaN,0.660850078,0.020878255,-0.639971823
2020-09-22T07:00:00-04:00,111.19,111.8,111.01,111.01,107.682,111.4975922,103.8664078,108.8041706,2540,113.2843299,60.80781903,46.41002699,NaN,NaN,0.671583109,0.199507064,-0.472076045
2020-09-22T08:00:00-04:00,111,112.33,111,112.15,107.9415,112.205035,103.677965,109.1083369,21139,113.2786583,64.95832099,49.36295394,NaN,NaN,0.720160833,0.428124996,-0.292035837
2020-09-22T09:00:00-04:00,112.15,112.88,110.29,111.45,108.148,112.6637307,103.6322693,109.3212153,1258383,113.269515,60.70705546,52.05768592,NaN,NaN,0.670846459,0.546522236,-0.124324222
2020-09-22T10:00:00-04:00,111.44,111.85,109.41,109.43,108.2385,112.7807474,103.6962526,109.3311049,1123893,113.2503174,50.44686081,52.58017531,NaN,NaN,0.476992043,0.471915832,-0.005076211
2020-09-22T11:00:00-04:00,109.45,110.38,109.18,110.03,108.4065,112.952814,103.860186,109.3946408,666445,113.2342158,52.98845118,53.82016802,NaN,NaN,0.368820018,0.455948811,0.087128793
2020-09-22T12:00:00-04:00,110.03,110.67,109.47,109.82,108.55,113.0845253,104.0154747,109.4333098,587061,113.2171447,51.9834826,54.53778985,NaN,NaN,0.267489687,0.421490902,0.154001215
2020-09-22T13:00:00-04:00,109.82,110.7,109.68,110.65,108.737,113.2939863,104.1800137,109.543918,508904,113.204309,55.57013838,55.40744556,NaN,NaN,0.241520208,0.455901475,0.214381267
2020-09-22T14:00:00-04:00,110.66,111.45,110.48,110.86,109.045,113.2910122,104.7989878,109.6635618,812522,113.1925875,56.45637463,56.22725567,NaN,NaN,0.22402939,0.494418005,0.270388614
2020-09-22T15:00:00-04:00,110.87,112.44,110.68,111.81,109.4125,113.2612654,105.5637346,109.8586926,1861728,113.1856745,60.3130353,57.24513549,NaN,NaN,0.259484193,0.594743856,0.335259663
2020-09-22T16:00:00-04:00,111.7,111.89,111.24,111.52,109.619,113.4547054,105.7832946,110.0097205,129102,113.1773461,58.60659,57.3221587,NaN,NaN,0.246540365,0.643435119,0.396894754
2020-09-22T17:00:00-04:00,111.52,111.68,111.3,111.6,109.939,113.283009,106.594991,110.1542914,50211,113.1694594,58.95161765,57.39922488,NaN,NaN,0.226990371,0.680632718,0.453642347
2020-09-22T18:00:00-04:00,111.58,111.65,110.95,111.05,110.168,113.1366199,107.1993801,110.2357194,79808,113.1588621,55.52497765,57.3198566,NaN,NaN,0.163602117,0.658144993,0.494542876
2020-09-22T19:00:00-04:00,111.05,111.06,110.52,110.59,110.3585,112.8897943,107.8272057,110.2679268,100087,113.1460178,52.76262589,57.04317749,NaN,NaN,0.081430516,0.596331021,0.514900505
2020-09-23T07:00:00-04:00,111.71,111.71,111.41,111.49,110.5775,112.6658283,108.4891717,110.3790243,2569,113.1377377,57.24442794,56.95155554,NaN,NaN,0.078399874,0.612900347,0.534500473
2020-09-23T08:00:00-04:00,111.41,111.48,111,111.03,110.7625,112.2308034,109.2941966,110.4382039,1400,113.127199,54.40329141,56.49408928,NaN,NaN,0.038161411,0.582202237,0.544040826
2020-09-23T09:00:00-04:00,111.35,112.1,110.61,110.91,110.8015,112.2416983,109.3613017,110.4810945,508319,113.116113,53.655159,55.68672057,NaN,NaN,-0.001677798,0.541943578,0.543621377
2020-09-23T10:00:00-04:00,110.87,111.31,110.02,110.48,110.814,112.2383932,109.3896068,110.480995,736567,113.1029325,50.9513212,54.9898824,NaN,NaN,-0.058957977,0.469923905,0.528881882
2020-09-23T11:00:00-04:00,110.48,110.91,109.72,109.87,110.8085,112.2465163,109.3704837,110.42545,678352,113.0867678,47.30914998,54.7657602,NaN,NaN,-0.1355199,0.359482008,0.495001907
2020-09-23T12:00:00-04:00,109.81,110.17,109.05,110.06,110.8125,112.2416938,109.3833062,110.3922273,520081,113.071634,48.54298737,54.44822707,NaN,NaN,-0.168790734,0.28401349,0.452804224
2020-09-23T13:00:00-04:00,110.04,110.05,108.5,108.75,110.728,112.4123586,109.0436414,110.2429339,610535,113.0500258,41.35294368,53.68890286,NaN,NaN,-0.268525228,0.117147688,0.385672917
2020-09-23T14:00:00-04:00,108.74,108.74,107.47,107.68,110.5615,112.6988654,108.4241346,110.0099399,939209,113.0231757,36.58622233,52.33290886,NaN,NaN,-0.388761348,-0.100278768,0.28848258
2020-09-23T15:00:00-04:00,107.71,108.03,106.78,107.17,110.3125,112.785578,107.839422,109.7517635,1820366,112.9939098,34.54242761,50.76762693,NaN,NaN,-0.478920555,-0.310168114,0.168752441
2020-09-23T16:00:00-04:00,107.16,107.19,106.89,107,110.09,112.8924703,107.2875297,109.5016032,2043,112.9639402,33.86335975,48.87836439,NaN,NaN,-0.522712279,-0.484637908,0.038074371
2020-09-23T17:00:00-04:00,106.5,106.5,106.5,106.5,109.9435,113.1463879,106.7406121,109.2287302,200,112.9316205,31.87835311,46.96920461,NaN,NaN,-0.555014591,-0.655693867,-0.100679276
2020-09-23T18:00:00-04:00,106.52,106.52,106.52,106.52,109.768,113.300402,106.235598,108.982482,100,112.8995624,32.04993304,45.04765571,NaN,NaN,-0.543972045,-0.780644332,-0.236672288
2020-09-23T19:00:00-04:00,106.4,106.41,105.64,105.78,109.566,113.5023608,105.6296392,108.6913473,2000,112.8639646,29.12672694,43.16206638,NaN,NaN,-0.553602253,-0.928675104,-0.375072851
2020-09-24T07:00:00-04:00,106.49,106.59,105.91,105.91,109.329,113.5371488,105.1208512,108.4384975,1957,112.8291948,30.32893892,41.55966016,NaN,NaN,-0.518901772,-1.023700065,-0.504798294
2020-09-24T08:00:00-04:00,105.9,105.9,105,105.28,109.05,113.5452464,104.5547536,108.1513614,18215,112.7914488,27.86234265,39.46093979,NaN,NaN,-0.505553473,-1.136740135,-0.631186662
2020-09-24T09:00:00-04:00,105.31,108.96,104.83,108.74,108.8965,113.2102792,104.5827208,108.204874,1113482,112.7711916,51.29183412,39.23869284,NaN,NaN,-0.244121544,-0.936338592,-0.692217048
2020-09-24T10:00:00-04:00,108.69,109.29,107.62,109.16,108.7785,112.9246224,104.6323776,108.2917036,1013405,112.7531356,53.27565267,39.21158524,NaN,NaN,-0.034349591,-0.735154037,-0.700804446
2020-09-24T11:00:00-04:00,109.15,110.04,108.22,109.57,108.677,112.6370813,104.7169187,108.4079124,725940,112.7372199,55.1941201,39.51464231,NaN,NaN,0.131486409,-0.536446434,-0.667932843
2020-09-24T12:00:00-04:00,109.59,110.24,108.68,109.55,108.602,112.4342244,104.7697756,108.5117385,661954,112.7212838,55.07532485,40.06936908,NaN,NaN,0.23334953,-0.376245931,-0.609595461
2020-09-24T13:00:00-04:00,109.56,110.2,109.35,109.48,108.5465,112.293148,104.799852,108.5997623,594232,112.7050774,54.63211743,40.50430694,NaN,NaN,0.286053121,-0.252029059,-0.538082181
2020-09-24T14:00:00-04:00,109.49,109.71,108.08,108.1,108.377,111.8740679,104.8799321,108.5543294,674815,112.682052,46.660208,40.88339725,NaN,NaN,0.220928551,-0.261921492,-0.482850043
2020-09-24T15:00:00-04:00,108.12,108.99,107.55,108.2,108.2355,111.513911,104.957089,108.5221176,1296532,112.6596418,47.26076434,41.64586454,NaN,NaN,0.17931211,-0.258709906,-0.438022015
2020-09-24T16:00:00-04:00,108.01,108.77,108.01,108.68,108.124,111.1747665,105.0732335,108.5364705,85558,112.6397436,50.16140635,42.76150588,NaN,NaN,0.178453736,-0.214954846,-0.393408582
2020-09-24T17:00:00-04:00,108.66,109,108.5,108.91,108.0455,110.9257672,105.1652328,108.5704278,37506,112.6210949,51.53685129,44.02389813,NaN,NaN,0.186825577,-0.15987661,-0.346702187
2020-09-24T18:00:00-04:00,109,109.25,108.9,108.9,107.997,110.7838986,105.2101014,108.6003889,21164,112.6024894,51.47034062,45.42332581,NaN,NaN,0.184801821,-0.115699911,-0.300501732
2020-09-24T19:00:00-04:00,108.99,109.13,108.99,109.13,107.9505,110.6270087,105.2739913,108.6485353,300,112.5851269,52.97357911,46.91787196,NaN,NaN,0.191263432,-0.061422442,-0.252685874
2020-09-25T07:00:00-04:00,107.53,108.56,107.53,108.56,107.941,110.6074201,105.2745799,108.6404867,1200,112.5650013,48.92860987,48.33229217,NaN,NaN,0.151214721,-0.063667473,-0.214882194
2020-09-25T08:00:00-04:00,108.88,109.15,108.4,109.15,108.0145,110.7287032,105.3002968,108.6868061,3515,112.5479263,52.93468182,49.94698809,NaN,NaN,0.1577975,-0.017635319,-0.175432819
2020-09-25T09:00:00-04:00,109.09,109.4,107.69,109.14,108.113,110.8404171,105.3855829,108.7280055,737947,112.5308867,52.8589998,51.7324636,NaN,NaN,0.154612664,0.017833011,-0.136779653
2020-09-25T10:00:00-04:00,109.15,110.45,108.58,110.08,108.267,111.0723527,105.4616473,108.8509141,966240,112.5186322,58.8191861,52.2701316,NaN,NaN,0.205747017,0.120404118,-0.085342899
2020-09-25T11:00:00-04:00,110.09,110.94,109.82,109.87,108.4355,111.2006219,105.6703781,108.9435583,791966,112.5053891,57.082815,52.54207176,NaN,NaN,0.214387786,0.182641833,-0.031745952
2020-09-25T12:00:00-04:00,109.92,110.75,109.85,110.71,108.645,111.4326836,105.8573164,109.1041439,434681,112.4964121,61.92467108,53.0228254,NaN,NaN,0.262461349,0.296330735,0.033869385
2020-09-25T13:00:00-04:00,110.7,111.26,110.4,111.23,108.9175,111.5949904,106.2400096,109.2974035,625535,112.4900801,64.58808578,53.70230833,NaN,NaN,0.311710675,0.423507729,0.111797054
2020-09-25T14:00:00-04:00,111.23,111.82,111.18,111.74,109.209,111.7806446,106.6373554,109.5194578,856542,112.4863297,67.02443161,54.58747363,NaN,NaN,0.357766585,0.559005285,0.2012387
2020-09-25T15:00:00-04:00,111.78,112.44,111.72,112.22,109.556,111.7599819,107.3520181,109.7649616,1861615,112.484998,69.17405174,56.19560532,NaN,NaN,0.396676646,0.697084508,0.300407862
2020-09-25T16:00:00-04:00,112.33,112.52,112.3,112.49,109.7435,112.2545577,107.2324423,110.0126924,13081,112.485023,70.34509562,57.84448613,NaN,NaN,0.414762281,0.818860713,0.404098432
2020-09-25T17:00:00-04:00,112.51,112.51,112.33,112.4,109.9055,112.6520868,107.1589132,110.2297203,500,112.4845979,69.39870265,59.21857872,NaN,NaN,0.394927805,0.897758188,0.502830383
2020-09-28T07:00:00-04:00,114.65,115.24,114.41,115.24,110.189,113.77942,106.59858,110.6852003,6491,112.4983749,78.9998114,61.18021873,NaN,NaN,0.538451127,1.175894292,0.637443165
2020-09-28T08:00:00-04:00,115.35,115.35,115.12,115.15,110.469,114.6425064,106.2954936,111.0910912,2042,112.511633,78.16287791,63.08682853,NaN,NaN,0.588627231,1.373227203,0.784599973
2020-09-28T09:00:00-04:00,115.15,115.31,112.96,113.49,110.6695,115.0154198,106.3235802,111.3091738,1231267,112.5165249,64.57427803,63.91544989,NaN,NaN,0.476129458,1.379761795,0.903632337
2020-09-28T10:00:00-04:00,113.5,113.89,112.78,112.91,110.91,115.1924245,106.6275755,111.4547035,897643,112.5184923,60.60949502,64.74979883,NaN,NaN,0.335406052,1.322889901,0.98748385
2020-09-28T11:00:00-04:00,112.92,113.85,112.9,113.68,111.184,115.4389519,106.9290481,111.6570031,539707,112.5242998,63.78824825,65.52505357,NaN,NaN,0.269757707,1.324680983,1.054923277
2020-09-28T12:00:00-04:00,113.66,113.96,113.14,113.92,111.446,115.6972558,107.1947442,111.8627301,451816,112.5312783,64.74326835,66.3739299,NaN,NaN,0.220168157,1.330133472,1.109965316
2020-09-28T13:00:00-04:00,113.93,114.71,113.64,114.56,111.7285,116.0188486,107.4381514,112.1079365,692708,112.5414219,67.225554,66.97438475,NaN,NaN,0.208268772,1.37030128,1.162032509
2020-09-28T14:00:00-04:00,114.56,114.67,113.81,114.34,112.0005,116.2283906,107.7726094,112.3108513,528376,112.5504148,65.51791079,67.57689159,NaN,NaN,0.16525876,1.368605958,1.203347199
2020-09-28T15:00:00-04:00,114.33,115,114.16,115,112.294,116.4989894,108.0890106,112.5553194,1481167,112.5626627,68.13312997,68.02035294,NaN,NaN,0.160786752,1.404330638,1.243543886
2020-09-28T16:00:00-04:00,115.1,115.33,115.06,115.33,112.6325,116.6671642,108.5978358,112.8075631,2367,112.5764994,69.38346182,68.3628798,NaN,NaN,0.159277753,1.442641078,1.283363325
2020-09-28T17:00:00-04:00,114.98,114.98,114.96,114.96,112.923,116.7438434,109.1021566,113.0032392,300,112.5884169,66.24503721,68.30720877,NaN,NaN,0.114669625,1.426700357,1.312030731
2020-09-28T19:00:00-04:00,115.36,115.48,115.36,115.48,113.24,116.795604,109.684396,113.2283993,900,112.6028748,68.40786069,68.25248084,NaN,NaN,0.101922595,1.439433975,1.33751138
2020-09-29T07:00:00-04:00,115.1,115.19,114.54,114.54,113.463,116.7469434,110.1790566,113.3476357,4643,112.6125604,60.82124724,67.57220595,NaN,NaN,0.016407613,1.358020896,1.341613283
2020-09-29T08:00:00-04:00,114.57,115,114.45,115,113.7195,116.619786,110.819214,113.4978506,5631,112.6244976,62.98465513,67.1140597,NaN,NaN,-0.020926743,1.315454855,1.336381598
2020-09-29T09:00:00-04:00,114.91,115.3,113.77,113.92,113.88,116.4305372,111.3294628,113.5362278,711262,112.6309752,55.268264,65.41894917,NaN,NaN,-0.124336792,1.180960608,1.3052974
2020-09-29T10:00:00-04:00,113.93,114.8,113.58,113.95,114.016,116.2582614,111.7737386,113.5738435,793052,112.6375703,55.43160254,63.79528665,NaN,NaN,-0.192619884,1.064522544,1.257142429
2020-09-29T11:00:00-04:00,113.95,114.47,113.8,113.95,114.1265,116.1123829,112.1406171,113.6080395,411382,112.6441324,55.43160254,63.1422384,NaN,NaN,-0.236782079,0.96116483,1.197946909
2020-09-29T12:00:00-04:00,113.95,114.26,113.79,114.25,114.228,116.0108696,112.4451304,113.6663996,355960,112.6521618,57.24234295,62.90172754,NaN,NaN,-0.243825733,0.893164743,1.136990476
2020-09-29T13:00:00-04:00,114.22,114.5,113.68,114.31,114.319,115.9135896,112.7244104,113.7249087,398028,112.660451,57.61325752,62.46065677,NaN,NaN,-0.241995477,0.83449613,1.076491607
2020-09-29T14:00:00-04:00,114.325,114.66,114.21,114.37,114.4175,115.7471296,113.0878704,113.7835534,364777,112.6689987,58.00557379,61.97939287,NaN,NaN,-0.234147613,0.78380709,1.017954703
2020-09-29T15:00:00-04:00,114.4,114.69,113.855,114.1,114.3605,115.6410386,113.0799614,113.8123212,738283,112.6761537,55.51546969,61.14295828,NaN,NaN,-0.243465588,0.713622719,0.957088306
2020-09-29T16:00:00-04:00,114.11,114.33,114.1,114.1,114.308,115.5399351,113.0760649,113.8384739,3164,112.6832729,55.51546969,60.4284982,NaN,NaN,-0.245268636,0.650502511,0.895771147
2020-09-29T18:00:00-04:00,114.1,114.1,114.1,114.1,114.3385,115.5169613,113.1600387,113.862249,900,112.6903566,55.51546969,59.52723675,NaN,NaN,-0.24170794,0.593636222,0.835344162
2020-09-30T07:00:00-04:00,113.32,113.43,113.22,113.25,114.3555,115.458432,113.252568,113.80659,700,112.6931548,47.49807923,57.96399514,NaN,NaN,-0.288666122,0.47451151,0.763177632
2020-09-30T08:00:00-04:00,113.17,114.04,113.13,114.04,114.3735,115.442991,113.304009,113.8278091,2586,112.699889,54.12868298,57.09854126,NaN,NaN,-0.259508036,0.438792586,0.698300623
2020-09-30T09:00:00-04:00,114,115.85,113.66,115.77,114.466,115.6736821,113.2583179,114.0043719,664875,112.7152396,64.65561853,56.83052397,NaN,NaN,-0.123590188,0.543812888,0.667403076
2020-09-30T10:00:00-04:00,115.74,116.48,115.32,116.18,114.547,115.9675788,113.1264212,114.2021562,1083491,112.7325634,66.61123441,57.24409448,NaN,NaN,-0.011840056,0.652603005,0.664443062
2020-09-30T11:00:00-04:00,116.16,116.69,115.71,116.59,114.6595,116.3309123,112.9880877,114.419233,710117,112.7518506,68.48887212,57.63725284,NaN,NaN,0.078931078,0.76310691,0.684175831
2020-09-30T12:00:00-04:00,116.59,116.89,116.06,116.24,114.7215,116.5255651,112.9174349,114.5847572,430870,112.7692913,65.12213699,58.34110091,NaN,NaN,0.103113287,0.813067439,0.709954153
2020-09-30T13:00:00-04:00,116.25,116.97,115.78,116.82,114.796,116.8057602,112.7862398,114.7879611,571644,112.7895449,67.93509665,59.23420763,NaN,NaN,0.143406586,0.889212385,0.745805799
2020-09-30T14:00:00-04:00,116.83,117.24,115.67,116.38,114.867,116.991948,112.742052,114.9326919,1032422,112.8074971,63.73552885,59.82734522,NaN,NaN,0.126264894,0.903636917,0.777372023
2020-09-30T15:00:00-04:00,116.37,116.64,114.97,115.63,114.8745,117.0090864,112.7399136,114.9960836,1475466,112.8216096,57.24015072,59.82718863,NaN,NaN,0.053951399,0.844811271,0.790859872
2020-09-30T16:00:00-04:00,115.79,115.79,115.5,115.5,114.9225,117.0679871,112.7770129,115.0418942,410,112.8350016,56.17157278,59.72421115,NaN,NaN,-0.009707935,0.778724953,0.788432889
2020-09-30T19:00:00-04:00,116.08,116.08,116.08,116.08,114.9765,117.180635,112.772365,115.1362674,100,112.8512266,59.77922902,59.85090081,NaN,NaN,-0.019273214,0.764341372,0.783614585
2020-10-01T07:00:00-04:00,117.47,117.47,117.4,117.4,115.1505,117.5355658,112.7654342,115.3420613,1292,112.8739705,66.53132236,60.63774743,NaN,NaN,0.052837041,0.849660886,0.796823845
2020-10-01T08:00:00-04:00,117.48,118,117.4,117.87,115.3465,117.9399091,112.7530909,115.5718739,11235,112.8989506,68.55546815,61.56917589,NaN,NaN,0.117994357,0.944316792,0.826322435
2020-10-01T09:00:00-04:00,117.75,117.75,116.16,116.41,115.4695,118.019288,112.919712,115.6480672,813763,112.9165058,57.01922884,61.67658726,NaN,NaN,0.051941028,0.89124872,0.839307692
2020-10-01T10:00:00-04:00,116.39,117.02,116.29,116.76,115.595,118.1394174,113.0505826,115.749152,688201,112.9357233,58.80871115,62.48448954,NaN,NaN,0.022501621,0.867434719,0.844933097
2020-10-01T11:00:00-04:00,116.765,116.89,116.15,116.34,115.6965,118.1892116,113.2037884,115.8028654,551918,112.9527447,55.80608875,62.60430424,NaN,NaN,-0.031636513,0.805387456,0.837023969
2020-10-01T12:00:00-04:00,116.32,116.45,115.84,116.33,115.7945,118.2242199,113.3647801,115.8507868,512064,112.969631,55.73312488,61.96698326,NaN,NaN,-0.072179973,0.746799002,0.818978975
